trialtype,setsize,time1,click1x,click1y,time2,click2x,click2y,id,platform,posx1,posy1,posxmin1,posxmax1,posymin1,posymax1,posx2,posy2,posxmin2,posxmax2,posymin2,posymax2
tray,16,2.47392463684082,85,77,3.666017293930054,11,-386,24,android,82,91,7,157,16,166,450,-350,350,550,-425,-275
tray,16,1.772701978683472,243,51,2.823808431625366,9,-378,24,android,227,55,152,302,-20,130,450,-350,350,550,-425,-275
tray,16,3.317867994308472,-225,-66,2.727587699890137,-15,-369,24,android,-218,-60,-293,-143,-135,15,450,-350,350,550,-425,-275
tray,16,2.773250102996826,-107,-68,1.320992469787598,24,-409,24,android,-96,-68,-171,-21,-143,7,450,-350,350,550,-425,-275
tray,16,4.272923946380615,86,-75,1.617015242576599,20,-374,24,android,77,-68,2,152,-143,7,450,-350,350,550,-425,-275
tray,16,3.047886848449707,223,-71,3.585259914398193,-39,-372,24,android,238,-95,163,313,-170,-20,450,-350,350,550,-425,-275
tray,16,3.4045090675354,-253,-211,9.287291526794434,4,-369,24,android,-225,-210,-300,-150,-285,-135,450,-350,350,550,-425,-275
tray,16,2.94186544418335,-73,-230,1.635503530502319,-12,-421,24,android,-71,-237,-146,4,-312,-162,450,-350,350,550,-425,-275
tray,16,3.627149105072021,58,-237,2.602783441543579,-8,-383,24,android,73,-225,-2,148,-300,-150,450,-350,350,550,-425,-275
tray,16,4.020245552062988,227,-207,3.570456266403198,-9,-374,24,android,220,-202,145,295,-277,-127,450,-350,350,550,-425,-275
tray,16,3.719837665557861,40,-214,6.06596851348877,-2,-392,24,android,50,-205,-25,125,-280,-130,450,-350,350,550,-425,-275
tray,16,3.271607160568237,-81,-259,1.791251540184021,-8,-367,24,android,-96,-236,-171,-21,-311,-161,450,-350,350,550,-425,-275
tray,16,3.920450925827026,-200,-229,4.668637752532959,-6,-382,24,android,-206,-221,-281,-131,-296,-146,450,-350,350,550,-425,-275
tray,16,3.374586582183838,212,-56,8.177867889404297,-13,-398,24,android,210,-56,135,285,-131,19,450,-350,350,550,-425,-275
tray,16,3.960328102111816,27,-88,1.588750243186951,31,-385,24,android,51,-91,-24,126,-166,-16,450,-350,350,550,-425,-275
tray,16,2.881733894348145,-45,-91,3.586801767349243,-14,-364,24,android,-70,-97,-145,5,-172,-22,450,-350,350,550,-425,-275
tray,16,3.302684783935547,-217,-51,4.444033622741699,-5,-362,24,android,-225,-52,-300,-150,-127,23,450,-350,350,550,-425,-275
tray,16,1.942687511444092,233,68,3.651932954788208,2,-391,24,android,221,68,146,296,-7,143,450,-350,350,550,-425,-275
tray,16,2.552673578262329,58,46,2.056975126266479,24,-372,24,android,66,72,-9,141,-3,147,450,-350,350,550,-425,-275
tray,16,3.803093671798706,233,-212,4.097454071044922,5,-373,24,android,241,-211,166,316,-286,-136,450,-350,350,550,-425,-275
tray,16,3.751943349838257,108,-224,3.710123777389526,-24,-373,24,android,94,-224,19,169,-299,-149,450,-350,350,550,-425,-275
tray,16,2.644411325454712,-87,-213,5.087372779846191,-44,-391,24,android,-82,-224,-157,-7,-299,-149,450,-350,350,550,-425,-275
tray,16,2.350787401199341,-222,-267,1.586360931396484,-32,-377,24,android,-237,-233,-312,-162,-308,-158,450,-350,350,550,-425,-275
tray,16,2.934713125228882,237,-70,1.159555792808533,4,-412,24,android,234,-66,159,309,-141,9,450,-350,350,550,-425,-275
tray,16,2.55361008644104,84,-56,1.10528028011322,1,-407,24,android,89,-50,14,164,-125,25,450,-350,350,550,-425,-275
tray,16,3.167314291000366,-60,-103,3.581487894058228,6,-395,24,android,-87,-100,-162,-12,-175,-25,450,-350,350,550,-425,-275
tray,16,5.813216209411621,-227,-105,7.595208644866943,-29,-354,24,android,-206,-94,-281,-131,-169,-19,450,-350,350,550,-425,-275
tray,16,1.41411292552948,228,62,6.144986152648926,12,-374,24,android,210,71,135,285,-4,146,450,-350,350,550,-425,-275
tray,16,2.507643222808838,51,89,3.086250305175781,12,-389,24,android,77,93,2,152,18,168,450,-350,350,550,-425,-275
tray,16,1.474215626716614,-114,83,4.178405284881592,4,-386,24,android,-91,90,-166,-16,15,165,450,-350,350,550,-425,-275
tray,16,2.413169384002686,-211,47,4.759158611297607,6,-373,24,android,-238,50,-313,-163,-25,125,450,-350,350,550,-425,-275
tray,16,1.181895613670349,211,239,2.636270999908447,-18,-355,24,android,207,223,132,282,148,298,450,-350,350,550,-425,-275
tray,16,1.118430614471436,71,201,3.949842929840088,5,-377,24,android,59,208,-16,134,133,283,450,-350,350,550,-425,-275
tray,16,0.9183534979820251,-68,226,3.141829013824463,1,-374,24,android,-67,236,-142,8,161,311,450,-350,350,550,-425,-275
tray,16,7.811944007873535,-241,255,5.536813259124756,26,-389,24,android,-204,247,-279,-129,172,322,450,-350,350,550,-425,-275
tray,16,1.053688049316406,-66,199,5.632440090179443,-9,-376,24,android,-85,205,-160,-10,130,280,450,-350,350,550,-425,-275
tray,16,1.133589744567871,41,229,4.166399955749512,-20,-389,24,android,53,231,-22,128,156,306,450,-350,350,550,-425,-275
tray,16,1.083836436271667,192,192,5.065800189971924,-18,-375,24,android,201,209,126,276,134,284,450,-350,350,550,-425,-275
tray,16,1.805424094200134,-241,75,3.055984020233154,-24,-365,24,android,-248,81,-323,-173,6,156,450,-350,350,550,-425,-275
tray,16,2.454095125198364,-111,81,3.494724988937378,6,-389,24,android,-99,90,-174,-24,15,165,450,-350,350,550,-425,-275
tray,16,1.525326609611511,62,51,3.653160572052002,3,-379,24,android,65,64,-10,140,-11,139,450,-350,350,550,-425,-275
tray,16,1.262056350708008,201,70,1.229039311408997,-4,-390,24,android,208,63,133,283,-12,138,450,-350,350,550,-425,-275
tray,16,1.97729504108429,-218,-79,2.540328741073608,11,-398,24,android,-225,-87,-300,-150,-162,-12,450,-350,350,550,-425,-275
tray,16,2.457678079605103,-95,-47,8.14159870147705,-6,-376,24,android,-100,-51,-175,-25,-126,24,450,-350,350,550,-425,-275
dots,16,0.9129213690757751,-230,251,3.677298545837402,16,-381,24,android,-235,246,-310,-160,171,321,450,-350,350,550,-425,-275
dots,16,0.8866183757781982,-87,243,2.849397659301758,-7,-358,24,android,-75,223,-150,0,148,298,450,-350,350,550,-425,-275
dots,16,1.133089661598206,55,255,5.787793159484863,72,227,24,android,74,234,-1,149,159,309,450,-350,350,550,-425,-275
dots,16,1.786095857620239,236,208,4.287304401397705,-7,-330,24,android,209,225,134,284,150,300,450,-350,350,550,-425,-275
dots,16,3.330201864242554,-239,73,6.256172180175781,-3,-383,24,android,-247,59,-322,-172,-16,134,450,-350,350,550,-425,-275
dots,16,3.690588474273682,-57,91,2.16541314125061,-26,-375,24,android,-54,81,-129,21,6,156,450,-350,350,550,-425,-275
dots,16,1.991035223007202,112,90,3.598924875259399,-1,-384,24,android,99,87,24,174,12,162,450,-350,350,550,-425,-275
dots,16,2.132040023803711,228,61,2.740120887756348,-16,-379,24,android,235,56,160,310,-19,131,450,-350,350,550,-425,-275
dots,16,3.626629829406738,-222,-58,4.194649219512939,2,-380,24,android,-205,-68,-280,-130,-143,7,450,-350,350,550,-425,-275
dots,16,1.695243716239929,-63,-82,2.150860548019409,-9,-382,24,android,-68,-82,-143,7,-157,-7,450,-350,350,550,-425,-275
dots,16,3.114166498184204,84,-83,6.814008712768555,-1,-388,24,android,78,-94,3,153,-169,-19,450,-350,350,550,-425,-275
dots,16,2.879589557647705,222,-87,2.49377179145813,-21,-366,24,android,203,-76,128,278,-151,-1,450,-350,350,550,-425,-275
dots,16,4.080558776855469,-211,-244,1.463874220848083,-29,-375,24,android,-214,-242,-289,-139,-317,-167,450,-350,350,550,-425,-275
dots,16,4.548516273498535,-51,-249,4.335726737976074,-10,-377,24,android,-50,-249,-125,25,-324,-174,450,-350,350,550,-425,-275
dots,16,2.580567598342896,85,-246,3.244274854660034,25,-372,24,android,67,-242,-8,142,-317,-167,450,-350,350,550,-425,-275
dots,16,3.224218845367432,238,-255,1.617191433906555,41,-391,24,android,240,-247,165,315,-322,-172,450,-350,350,550,-425,-275
dots,16,2.752012252807617,87,-223,5.86491060256958,-15,-384,24,android,99,-214,24,174,-289,-139,450,-350,350,550,-425,-275
dots,16,2.726985216140747,-34,-205,2.834702730178833,21,-386,24,android,-56,-200,-131,19,-275,-125,450,-350,350,550,-425,-275
dots,16,2.549939870834351,-208,-262,0.6529115438461304,2,-364,24,android,-203,-248,-278,-128,-323,-173,450,-350,350,550,-425,-275
dots,16,1.692152261734009,204,-119,1.82440197467804,-8,-360,24,android,218,-93,143,293,-168,-18,450,-350,350,550,-425,-275
dots,16,3.08500862121582,79,-84,2.294729948043823,24,-349,24,android,84,-90,9,159,-165,-15,450,-350,350,550,-425,-275
dots,16,1.924233794212341,-96,-79,2.70109224319458,11,-375,24,android,-91,-75,-166,-16,-150,0,450,-350,350,550,-425,-275
dots,16,3.472763299942017,-246,-70,1.787929654121399,5,-361,24,android,-241,-50,-316,-166,-125,25,450,-350,350,550,-425,-275
dots,16,1.380769491195679,237,55,2.19826602935791,-29,-369,24,android,214,52,139,289,-23,127,450,-350,350,550,-425,-275
dots,16,1.598949790000916,89,70,1.371811866760254,0,-352,24,android,93,79,18,168,4,154,450,-350,350,550,-425,-275
dots,16,3.861716270446777,224,-222,5.770580768585205,23,-389,24,android,235,-220,160,310,-295,-145,450,-350,350,550,-425,-275
dots,16,4.380551338195801,70,-208,3.037355422973633,-9,-380,24,android,56,-204,-19,131,-279,-129,450,-350,350,550,-425,-275
dots,16,3.523491859436035,-79,-220,3.270817995071411,13,-381,24,android,-75,-206,-150,0,-281,-131,450,-350,350,550,-425,-275
dots,16,5.298622131347656,-218,-252,2.341252326965332,8,-382,24,android,-211,-247,-286,-136,-322,-172,450,-350,350,550,-425,-275
dots,16,3.359390735626221,236,-103,3.616383790969849,13,-397,24,android,236,-90,161,311,-165,-15,450,-350,350,550,-425,-275
dots,16,2.16397762298584,66,-120,3.47757363319397,-17,-379,24,android,69,-94,-6,144,-169,-19,450,-350,350,550,-425,-275
dots,16,2.053329944610596,-72,-59,1.01279890537262,-21,-358,24,android,-57,-52,-132,18,-127,23,450,-350,350,550,-425,-275
dots,16,3.988713979721069,-223,-102,2.555926561355591,-1,-389,24,android,-227,-89,-302,-152,-164,-14,450,-350,350,550,-425,-275
dots,16,2.05729603767395,200,99,1.74366557598114,-20,-405,24,android,225,83,150,300,8,158,450,-350,350,550,-425,-275
dots,16,1.149163961410522,46,59,1.914899826049805,34,-355,24,android,59,61,-16,134,-14,136,450,-350,350,550,-425,-275
dots,16,3.657006025314331,-57,102,2.572672843933105,17,-376,24,android,-50,89,-125,25,14,164,450,-350,350,550,-425,-275
dots,16,1.67173445224762,-226,82,4.953941345214844,-5,-351,24,android,-213,84,-288,-138,9,159,450,-350,350,550,-425,-275
dots,16,1.035673499107361,227,230,3.450809001922607,7,-384,24,android,219,228,144,294,153,303,450,-350,350,550,-425,-275
dots,16,1.262407422065735,81,227,2.209824085235596,-27,-370,24,android,100,237,25,175,162,312,450,-350,350,550,-425,-275
dots,16,1.552482128143311,-63,210,8.640137672424316,-5,-356,24,android,-70,228,-145,5,153,303,450,-350,350,550,-425,-275
dots,16,1.240002512931824,-251,200,2.118795394897461,19,-367,24,android,-225,212,-300,-150,137,287,450,-350,350,550,-425,-275
dots,16,1.416333675384521,-63,204,5.501837730407715,3,-375,24,android,-75,216,-150,0,141,291,450,-350,350,550,-425,-275
dots,16,1.2823086977005,72,216,3.888139486312866,25,-372,24,android,57,226,-18,132,151,301,450,-350,350,550,-425,-275
dots,16,8.466020584106445,245,239,1.308192491531372,33,-390,24,android,238,242,163,313,167,317,450,-350,350,550,-425,-275
dots,16,2.912961959838867,-215,84,3.224536180496216,64,-403,24,android,-206,83,-281,-131,8,158,450,-350,350,550,-425,-275
dots,16,2.730634927749634,-54,68,3.676691770553589,30,-388,24,android,-52,60,-127,23,-15,135,450,-350,350,550,-425,-275
dots,16,1.669265747070312,93,107,5.140500068664551,0,-381,24,android,72,90,-3,147,15,165,450,-350,350,550,-425,-275
dots,16,2.004854679107666,212,78,2.414838790893555,-6,-364,24,android,203,81,128,278,6,156,450,-350,350,550,-425,-275
dots,16,2.163788080215454,-224,-51,1.641119480133057,-17,-358,24,android,-217,-58,-292,-142,-133,17,450,-350,350,550,-425,-275
dots,16,3.195528984069824,-78,-96,2.147455453872681,-28,-371,24,android,-73,-96,-148,2,-171,-21,450,-350,350,550,-425,-275
both,16,0.9337490797042847,-200,231,2.08552074432373,286,-224,24,android,-200,239,-275,-125,164,314,250,-211,175,325,-286,-136
both,16,1.144608020782471,-63,205,1.281665444374084,64,-245,24,android,-71,209,-146,4,134,284,79,-241,4,154,-316,-166
both,16,1.257612228393555,53,205,1.182397246360779,-57,-238,24,android,56,211,-19,131,136,286,-94,-239,-169,-19,-314,-164
both,16,1.581356763839722,248,222,2.181849241256714,-189,-226,24,android,247,220,172,322,145,295,-203,-230,-278,-128,-305,-155
both,16,1.693103075027466,235,-66,0.6868221163749695,-225,67,24,android,-213,93,-288,-138,18,168,237,-57,162,312,-132,18
both,16,3.257045745849609,87,-87,5.220964431762695,-49,87,24,android,-52,72,-127,23,-3,147,98,-78,23,173,-153,-3
both,16,2.226263999938965,84,51,0.9758157730102539,-65,-66,24,android,89,57,14,164,-18,132,-61,-93,-136,14,-168,-18
both,16,1.677492618560791,231,39,0.989507257938385,-234,-79,24,android,234,54,159,309,-21,129,-216,-96,-291,-141,-171,-21
both,16,2.865007162094116,-231,-79,5.816286563873291,197,32,24,android,-235,-86,-310,-160,-161,-11,215,64,140,290,-11,139
both,16,1.988250374794006,68,70,1.51033878326416,-93,-75,24,android,-77,-73,-152,-2,-148,2,73,77,-2,148,2,152
both,16,1.296810626983643,-62,60,0.5222126245498657,82,-52,24,android,89,-72,14,164,-147,3,-61,78,-136,14,3,153
both,16,3.474000930786133,230,-64,0.6840147376060486,-233,96,24,android,232,-68,157,307,-143,7,-218,82,-293,-143,7,157
both,16,2.644915580749512,-213,-249,2.821192026138306,-23,-361,24,android,-224,-216,-299,-149,-291,-141,226,234,151,301,159,309
both,16,1.522994995117188,96,204,1.923936486244202,-79,-251,24,android,-64,-64,-139,11,-139,11,86,201,11,161,126,276
both,16,0.9302358627319336,-89,233,1.929376482963562,60,-225,24,android,54,-227,-21,129,-302,-152,96,223,21,171,148,298
both,16,1.009966492652893,-211,202,2.401538848876953,246,-262,24,android,224,-238,149,299,-313,-163,-226,212,-301,-151,137,287
both,16,1.381404161453247,-73,236,1.306679725646973,77,-207,24,android,80,-201,5,155,-276,-126,-70,249,-145,5,174,324
both,16,1.651015162467957,94,208,1.289698719978333,-38,-245,24,android,-52,-247,-127,23,-322,-172,98,203,23,173,128,278
both,16,1.586666464805603,255,249,1.39145040512085,-225,-190,24,android,-205,-204,-280,-130,-279,-129,245,246,170,320,171,321
both,16,2.836353778839111,-198,61,1.602429151535034,239,-70,24,android,247,-69,172,322,-144,6,-203,81,-278,-128,6,156
both,16,1.233537793159485,-105,82,1.316651344299316,42,-68,24,android,66,-72,-9,141,-147,3,-84,78,-159,-9,3,153
both,16,1.619541049003601,73,79,0.8718940019607544,-97,-73,24,android,-80,-58,-155,-5,-133,17,70,92,-5,145,17,167
both,16,1.647865295410156,224,55,1.120176434516907,-251,-102,24,android,-245,-92,-320,-170,-167,-17,205,58,130,280,-17,133
both,16,1.70378565788269,200,57,1.283989191055298,-272,-61,24,android,209,81,134,284,6,156,-241,-69,-316,-166,-144,6
both,16,1.885296821594238,61,97,0.6996323466300964,-64,-58,24,android,83,90,8,158,15,165,-67,-60,-142,8,-135,15
both,16,1.011468052864075,-242,219,1.66176962852478,213,-215,24,android,221,-232,146,296,-307,-157,-229,218,-304,-154,143,293
both,16,0.8862506151199341,-62,246,0.7462834119796753,43,-230,24,android,64,-227,-11,139,-302,-152,-86,223,-161,-11,148,298
both,16,1.193770527839661,105,213,2.07309365272522,-59,-227,24,android,-52,-227,-127,23,-302,-152,98,223,23,173,148,298
both,16,1.315183639526367,226,210,1.855762839317322,-226,-222,24,android,-217,-246,-292,-142,-321,-171,233,204,158,308,129,279
both,16,2.082512378692627,-242,41,0.855239748954773,182,-103,24,android,205,-98,130,280,-173,-23,-245,52,-320,-170,-23,127
both,16,2.519675254821777,-74,64,0.4508740603923798,33,-89,24,android,52,-92,-23,127,-167,-17,-98,58,-173,-23,-17,133
both,16,1.694710373878479,93,97,0.5413845181465149,-61,-82,24,android,-79,-76,-154,-4,-151,-1,71,74,-4,146,-1,149
both,16,1.40056574344635,225,37,0.7305101156234741,-240,-84,24,android,-226,-86,-301,-151,-161,-11,224,64,149,299,-11,139
both,16,2.953485012054443,241,39,0.8117324113845825,-241,-84,24,android,235,58,160,310,-17,133,-215,-92,-290,-140,-167,-17
both,16,1.978238940238953,96,62,2.944199085235596,-53,-65,24,android,88,78,13,163,3,153,-62,-72,-137,13,-147,3
both,16,2.7704918384552,-83,47,0.5306293964385986,73,-86,24,android,-68,54,-143,7,-21,129,82,-96,7,157,-171,-21
both,16,2.144999980926514,-209,55,3.415435314178467,229,-70,24,android,-204,66,-279,-129,-9,141,246,-84,171,321,-159,-9
both,16,1.195060014724731,235,227,2.865241527557373,-213,-210,24,android,243,235,168,318,160,310,-207,-215,-282,-132,-290,-140
both,16,1.242961168289185,86,248,2.072425365447998,-49,-215,24,android,92,232,17,167,157,307,-58,-218,-133,17,-293,-143
both,16,1.120942115783691,-58,233,2.102422714233398,68,-211,24,android,-56,239,-131,19,164,314,94,-211,19,169,-286,-136
both,16,0.9440816640853882,-195,204,2.835142850875854,239,-239,24,android,-220,216,-295,-145,141,291,230,-234,155,305,-309,-159
both,16,3.832703828811646,-71,230,2.574268817901611,103,-203,24,android,-51,247,-126,24,172,322,99,-203,24,174,-278,-128
both,16,1.943860292434692,92,214,3.462173461914062,-43,-215,24,android,96,224,21,171,149,299,-54,-226,-129,21,-301,-151
both,16,3.942529201507568,215,218,1.026251316070557,-252,-238,24,android,222,236,147,297,161,311,-228,-214,-303,-153,-289,-139
both,16,1.639354825019836,-302,66,0.7250608801841736,192,-84,24,android,-245,58,-320,-170,-17,133,205,-92,130,280,-167,-17
both,16,2.706687450408936,-109,64,0.7308347821235657,54,-78,24,android,-80,83,-155,-5,8,158,70,-67,-5,145,-142,8
both,16,1.4889897108078,71,53,1.060695648193359,-105,-91,24,android,66,61,-9,141,-14,136,-84,-89,-159,-9,-164,-14
both,16,1.601415753364563,231,59,1.244529724121094,-244,-82,24,android,216,61,141,291,-14,136,-234,-89,-309,-159,-164,-14
both,16,1.655460238456726,224,94,1.349730610847473,-274,-47,24,android,-250,-53,-325,-175,-128,22,200,97,125,275,22,172
both,16,1.614668011665344,77,64,1.044105410575867,-101,-102,24,android,-72,-86,-147,3,-161,-11,78,64,3,153,-11,139
tray,8,1.229780912399292,-214,177,0.8981263637542725,43,-385,25,android,-238,202,-313,-163,127,277,450,-350,350,550,-425,-275
tray,8,1.529794216156006,-47,221,0.8148449659347534,-18,-414,25,android,-63,226,-138,12,151,301,450,-350,350,550,-425,-275
tray,8,1.963107109069824,46,211,0.6310298442840576,30,-363,25,android,66,217,-9,141,142,292,450,-350,350,550,-425,-275
tray,8,2.629401922225952,196,207,0.5814803838729858,-6,-374,25,android,203,218,128,278,143,293,450,-350,350,550,-425,-275
tray,8,1.129578828811646,-237,60,0.8149081468582153,-5,-372,25,android,-243,59,-318,-168,-16,134,450,-350,350,550,-425,-275
tray,8,0.8457496166229248,-35,75,1.031959652900696,-7,-357,25,android,-60,90,-135,15,15,165,450,-350,350,550,-425,-275
tray,8,0.9299166798591614,72,59,0.831384539604187,9,-378,25,android,73,66,-2,148,-9,141,450,-350,350,550,-425,-275
tray,8,0.9963001608848572,242,47,0.8148760795593262,31,-354,25,android,213,52,138,288,-23,127,450,-350,350,550,-425,-275
tray,8,1.629418849945068,-219,-108,1.11437714099884,-11,-376,25,android,-229,-93,-304,-154,-168,-18,450,-350,350,550,-425,-275
tray,8,0.8632614612579346,-86,-80,0.9816114902496338,5,-362,25,android,-84,-79,-159,-9,-154,-4,450,-350,350,550,-425,-275
tray,8,4.729555606842041,86,-49,0.5474995374679565,-15,-353,25,android,93,-53,18,168,-128,22,450,-350,350,550,-425,-275
tray,8,1.446510553359985,219,-74,0.8979150056838989,26,-377,25,android,220,-67,145,295,-142,8,450,-350,350,550,-425,-275
tray,8,1.196456909179688,-182,-246,0.6482943892478943,27,-381,25,android,-201,-234,-276,-126,-309,-159,450,-350,350,550,-425,-275
tray,8,1.013176202774048,-65,-219,0.5485305190086365,-44,-376,25,android,-96,-226,-171,-21,-301,-151,450,-350,350,550,-425,-275
